year,value,indicator,unit,code
2006,5.8169086944214765,Wildfire Burned Area,Mha,wildfire_area
2007,6.094528602013478,Wildfire Burned Area,Mha,wildfire_area
2008,7.051537339498947,Wildfire Burned Area,Mha,wildfire_area
2009,6.984818939727971,Wildfire Burned Area,Mha,wildfire_area
2010,6.984983824752914,Wildfire Burned Area,Mha,wildfire_area
2011,7.790659779520172,Wildfire Burned Area,Mha,wildfire_area
2012,8.434124529410388,Wildfire Burned Area,Mha,wildfire_area
2013,8.234686183811117,Wildfire Burned Area,Mha,wildfire_area
2014,8.206211571906028,Wildfire Burned Area,Mha,wildfire_area
2015,7.712898260589904,Wildfire Burned Area,Mha,wildfire_area
2016,8.160931802154778,Wildfire Burned Area,Mha,wildfire_area
2017,8.9168651773872,Wildfire Burned Area,Mha,wildfire_area
2018,9.034292678704428,Wildfire Burned Area,Mha,wildfire_area
2019,9.587817218208732,Wildfire Burned Area,Mha,wildfire_area
2020,10.033989954938264,Wildfire Burned Area,Mha,wildfire_area
2021,10.61781565261404,Wildfire Burned Area,Mha,wildfire_area
2022,10.557700733164545,Wildfire Burned Area,Mha,wildfire_area
2023,11.19190098629572,Wildfire Burned Area,Mha,wildfire_area
2024,11.238684648886071,Wildfire Burned Area,Mha,wildfire_area
2000,10.419626746916903,Extreme Rainfall Events,count,extreme_rain
2001,11.648531684944997,Extreme Rainfall Events,count,extreme_rain
2002,12.684729955422709,Extreme Rainfall Events,count,extreme_rain
2003,12.232244205727113,Extreme Rainfall Events,count,extreme_rain
2004,14.079942983996963,Extreme Rainfall Events,count,extreme_rain
2005,15.224600665874958,Extreme Rainfall Events,count,extreme_rain
2006,15.375009481357854,Extreme Rainfall Events,count,extreme_rain
2007,14.629245703255835,Extreme Rainfall Events,count,extreme_rain
2008,16.39258090947996,Extreme Rainfall Events,count,extreme_rain
2009,15.718933965761689,Extreme Rainfall Events,count,extreme_rain
2010,15.73033122310557,Extreme Rainfall Events,count,extreme_rain
2011,15.909277869167246,Extreme Rainfall Events,count,extreme_rain
2012,16.5580242508095,Extreme Rainfall Events,count,extreme_rain
2013,16.889458545167017,Extreme Rainfall Events,count,extreme_rain
2014,17.736332977900393,Extreme Rainfall Events,count,extreme_rain
2015,18.12845918483989,Extreme Rainfall Events,count,extreme_rain
2016,18.40243681612273,Extreme Rainfall Events,count,extreme_rain
2017,19.14955053579708,Extreme Rainfall Events,count,extreme_rain
2018,20.152517019829073,Extreme Rainfall Events,count,extreme_rain
2019,20.35964330835306,Extreme Rainfall Events,count,extreme_rain
2020,18.812081625240076,Extreme Rainfall Events,count,extreme_rain
2021,18.356863092078434,Extreme Rainfall Events,count,extreme_rain
2022,21.54745592899142,Extreme Rainfall Events,count,extreme_rain
2023,20.106497041267666,Extreme Rainfall Events,count,extreme_rain
2024,21.420187678485856,Extreme Rainfall Events,count,extreme_rain
2000,4.531954789576256,Dust Storm Frequency,events/year,dust_storms
2001,4.479207824967992,Dust Storm Frequency,events/year,dust_storms
2002,5.616585091281916,Dust Storm Frequency,events/year,dust_storms
2003,5.903662064121058,Dust Storm Frequency,events/year,dust_storms
2004,5.569395839709312,Dust Storm Frequency,events/year,dust_storms
2005,4.963583083142036,Dust Storm Frequency,events/year,dust_storms
2006,5.981502220699007,Dust Storm Frequency,events/year,dust_storms
2007,6.556721602161019,Dust Storm Frequency,events/year,dust_storms
2008,6.008435372490348,Dust Storm Frequency,events/year,dust_storms
2009,6.873343967911662,Dust Storm Frequency,events/year,dust_storms
2010,6.993876060330802,Dust Storm Frequency,events/year,dust_storms
2011,7.431716599840436,Dust Storm Frequency,events/year,dust_storms
2012,7.447832147365662,Dust Storm Frequency,events/year,dust_storms
2013,7.210772423647377,Dust Storm Frequency,events/year,dust_storms
2014,8.278628600665797,Dust Storm Frequency,events/year,dust_storms
2015,7.936588170789212,Dust Storm Frequency,events/year,dust_storms
2016,8.189078184196026,Dust Storm Frequency,events/year,dust_storms
2017,8.026692816370723,Dust Storm Frequency,events/year,dust_storms
2018,8.422687099523396,Dust Storm Frequency,events/year,dust_storms
2019,8.44607891438924,Dust Storm Frequency,events/year,dust_storms
2020,8.930821576030631,Dust Storm Frequency,events/year,dust_storms
2021,9.884683392056937,Dust Storm Frequency,events/year,dust_storms
2022,8.851239542827457,Dust Storm Frequency,events/year,dust_storms
2023,8.954575440849306,Dust Storm Frequency,events/year,dust_storms
2024,10.388468130997444,Dust Storm Frequency,events/year,dust_storms
2000,4.916270529139253,GDP Exposure to Climate Risk,%,gdp_climate_risk
2001,4.932370904536033,GDP Exposure to Climate Risk,%,gdp_climate_risk
2002,5.815961874958431,GDP Exposure to Climate Risk,%,gdp_climate_risk
2003,5.357753784105254,GDP Exposure to Climate Risk,%,gdp_climate_risk
2004,6.5304038854187745,GDP Exposure to Climate Risk,%,gdp_climate_risk
2005,6.2711703485357075,GDP Exposure to Climate Risk,%,gdp_climate_risk
2006,6.004835436741719,GDP Exposure to Climate Risk,%,gdp_climate_risk
2007,7.262923285306202,GDP Exposure to Climate Risk,%,gdp_climate_risk
2008,6.357714030798665,GDP Exposure to Climate Risk,%,gdp_climate_risk
2009,7.096838148803722,GDP Exposure to Climate Risk,%,gdp_climate_risk
2010,7.119717032162597,GDP Exposure to Climate Risk,%,gdp_climate_risk
2011,7.72069651575952,GDP Exposure to Climate Risk,%,gdp_climate_risk
2012,8.024604478690742,GDP Exposure to Climate Risk,%,gdp_climate_risk
2013,7.612801659626307,GDP Exposure to Climate Risk,%,gdp_climate_risk
2014,7.498632851861528,GDP Exposure to Climate Risk,%,gdp_climate_risk
2015,8.183988857175647,GDP Exposure to Climate Risk,%,gdp_climate_risk
2016,7.928913852099157,GDP Exposure to Climate Risk,%,gdp_climate_risk
2017,9.205354899010649,GDP Exposure to Climate Risk,%,gdp_climate_risk
2018,8.654614132433094,GDP Exposure to Climate Risk,%,gdp_climate_risk
2019,8.653871379475158,GDP Exposure to Climate Risk,%,gdp_climate_risk
2020,9.073872122345964,GDP Exposure to Climate Risk,%,gdp_climate_risk
2021,8.66114948418812,GDP Exposure to Climate Risk,%,gdp_climate_risk
2022,9.01135438459574,GDP Exposure to Climate Risk,%,gdp_climate_risk
2023,10.080165563177772,GDP Exposure to Climate Risk,%,gdp_climate_risk
2024,9.537242288411443,GDP Exposure to Climate Risk,%,gdp_climate_risk
2000,-0.046910982681939606,Climate Refugees Count,millions,climate_refugees
2001,2.036652752527286,Climate Refugees Count,millions,climate_refugees
2002,3.185704154662997,Climate Refugees Count,millions,climate_refugees
2003,3.218953310665067,Climate Refugees Count,millions,climate_refugees
2004,3.9960476858058165,Climate Refugees Count,millions,climate_refugees
2005,2.7432049114305395,Climate Refugees Count,millions,climate_refugees
2006,2.5781893332581562,Climate Refugees Count,millions,climate_refugees
2007,6.001333651955487,Climate Refugees Count,millions,climate_refugees
2008,4.677320161157864,Climate Refugees Count,millions,climate_refugees
2009,5.249166983544953,Climate Refugees Count,millions,climate_refugees
2010,7.328194141849058,Climate Refugees Count,millions,climate_refugees
2011,7.05623000940066,Climate Refugees Count,millions,climate_refugees
2012,7.455887772081607,Climate Refugees Count,millions,climate_refugees
2013,9.665002344901083,Climate Refugees Count,millions,climate_refugees
2014,7.356481769619857,Climate Refugees Count,millions,climate_refugees
2015,9.427840128081238,Climate Refugees Count,millions,climate_refugees
2016,9.057013124897084,Climate Refugees Count,millions,climate_refugees
2017,9.768592278863258,Climate Refugees Count,millions,climate_refugees
2018,11.528468426412532,Climate Refugees Count,millions,climate_refugees
2019,11.007835756289623,Climate Refugees Count,millions,climate_refugees
2020,11.538296079049633,Climate Refugees Count,millions,climate_refugees
2021,12.572507337309801,Climate Refugees Count,millions,climate_refugees
2022,11.635047270457115,Climate Refugees Count,millions,climate_refugees
2023,11.660790332660994,Climate Refugees Count,millions,climate_refugees
2024,11.955190805978967,Climate Refugees Count,millions,climate_refugees
2000,98.8201860463744,Agricultural Yield Change,%,agri_yield
2001,100.9337242779642,Agricultural Yield Change,%,agri_yield
2002,98.73807498056699,Agricultural Yield Change,%,agri_yield
2003,98.96724782584853,Agricultural Yield Change,%,agri_yield
2004,98.63391202006665,Agricultural Yield Change,%,agri_yield
2005,98.68444401868545,Agricultural Yield Change,%,agri_yield
2006,98.68944232752358,Agricultural Yield Change,%,agri_yield
2007,98.41628409301585,Agricultural Yield Change,%,agri_yield
2008,97.25015353685863,Agricultural Yield Change,%,agri_yield
2009,97.19972697172815,Agricultural Yield Change,%,agri_yield
2010,97.16954797029298,Agricultural Yield Change,%,agri_yield
2011,96.55078532428988,Agricultural Yield Change,%,agri_yield
2012,97.364407345612,Agricultural Yield Change,%,agri_yield
2013,96.39458497098295,Agricultural Yield Change,%,agri_yield
2014,96.2409266716299,Agricultural Yield Change,%,agri_yield
2015,95.89772876120045,Agricultural Yield Change,%,agri_yield
2016,95.9040843144912,Agricultural Yield Change,%,agri_yield
2017,95.00861293522223,Agricultural Yield Change,%,agri_yield
2018,93.82190083122649,Agricultural Yield Change,%,agri_yield
2019,94.53981277105159,Agricultural Yield Change,%,agri_yield
2020,93.6091858637249,Agricultural Yield Change,%,agri_yield
2021,93.38282999095014,Agricultural Yield Change,%,agri_yield
2022,93.75181841125305,Agricultural Yield Change,%,agri_yield
2023,93.84296984286017,Agricultural Yield Change,%,agri_yield
2024,92.81276294604163,Agricultural Yield Change,%,agri_yield
2000,1506.1766602519792,Water Stress per Capita,m3,water_stress
2001,1524.0442988927048,Water Stress per Capita,m3,water_stress
2002,1484.8150635897714,Water Stress per Capita,m3,water_stress
2003,1522.033662283608,Water Stress per Capita,m3,water_stress
2004,1471.3101929126308,Water Stress per Capita,m3,water_stress
2005,1414.7847448168836,Water Stress per Capita,m3,water_stress
2006,1455.0668324220906,Water Stress per Capita,m3,water_stress
2007,1437.6231676976556,Water Stress per Capita,m3,water_stress
2008,1445.795055081655,Water Stress per Capita,m3,water_stress
2009,1423.463627025399,Water Stress per Capita,m3,water_stress
2010,1397.2308803203246,Water Stress per Capita,m3,water_stress
2011,1365.5140352742126,Water Stress per Capita,m3,water_stress
2012,1375.8195348542795,Water Stress per Capita,m3,water_stress
2013,1352.989590915814,Water Stress per Capita,m3,water_stress
2014,1348.3895310039056,Water Stress per Capita,m3,water_stress
2015,1361.771568088412,Water Stress per Capita,m3,water_stress
2016,1373.398090087028,Water Stress per Capita,m3,water_stress
2017,1337.8934305964597,Water Stress per Capita,m3,water_stress
2018,1296.0823387592964,Water Stress per Capita,m3,water_stress
2019,1318.8920533644027,Water Stress per Capita,m3,water_stress
2020,1323.932629732913,Water Stress per Capita,m3,water_stress
2021,1277.8043419136125,Water Stress per Capita,m3,water_stress
2022,1277.3196566665417,Water Stress per Capita,m3,water_stress
2023,1270.293763894584,Water Stress per Capita,m3,water_stress
2024,1244.3020337383552,Water Stress per Capita,m3,water_stress
2000,202.59312173537543,Cooling Degree Days,days,energy_cooling
2001,201.51620740556888,Cooling Degree Days,days,energy_cooling
2002,205.67812977562812,Cooling Degree Days,days,energy_cooling
2003,202.4500312887916,Cooling Degree Days,days,energy_cooling
2004,206.25016679870635,Cooling Degree Days,days,energy_cooling
2005,212.88952543131109,Cooling Degree Days,days,energy_cooling
2006,210.50866739163294,Cooling Degree Days,days,energy_cooling
2007,220.90785540493363,Cooling Degree Days,days,energy_cooling
2008,214.40145525754158,Cooling Degree Days,days,energy_cooling
2009,218.89873890300754,Cooling Degree Days,days,energy_cooling
2010,223.73036332749237,Cooling Degree Days,days,energy_cooling
2011,216.32653706826787,Cooling Degree Days,days,energy_cooling
2012,216.9567647520769,Cooling Degree Days,days,energy_cooling
2013,219.89737474171963,Cooling Degree Days,days,energy_cooling
2014,233.05033641370872,Cooling Degree Days,days,energy_cooling
2015,227.79256741643022,Cooling Degree Days,days,energy_cooling
2016,242.232797142673,Cooling Degree Days,days,energy_cooling
2017,231.74300960537045,Cooling Degree Days,days,energy_cooling
2018,236.73820521278816,Cooling Degree Days,days,energy_cooling
2019,244.1684398102715,Cooling Degree Days,days,energy_cooling
2020,248.0243715526365,Cooling Degree Days,days,energy_cooling
2021,250.2460143065456,Cooling Degree Days,days,energy_cooling
2022,248.83346492237257,Cooling Degree Days,days,energy_cooling
2023,250.09625010324584,Cooling Degree Days,days,energy_cooling
2024,250.37010779680475,Cooling Degree Days,days,energy_cooling
2000,6.868066582799931,Carbon Tax Revenue,Billion USD,carbon_tax
2001,4.87715428081152,Carbon Tax Revenue,Billion USD,carbon_tax
2002,5.436322679786463,Carbon Tax Revenue,Billion USD,carbon_tax
2003,8.591901302213715,Carbon Tax Revenue,Billion USD,carbon_tax
2004,9.391556905940172,Carbon Tax Revenue,Billion USD,carbon_tax
2005,9.91225268161454,Carbon Tax Revenue,Billion USD,carbon_tax
2006,13.871329873896116,Carbon Tax Revenue,Billion USD,carbon_tax
2007,15.692732500569226,Carbon Tax Revenue,Billion USD,carbon_tax
2008,14.812176527100434,Carbon Tax Revenue,Billion USD,carbon_tax
2009,19.346072194532628,Carbon Tax Revenue,Billion USD,carbon_tax
2010,14.259946126079587,Carbon Tax Revenue,Billion USD,carbon_tax
2011,17.735217297728674,Carbon Tax Revenue,Billion USD,carbon_tax
2012,17.679626430553267,Carbon Tax Revenue,Billion USD,carbon_tax
2013,16.120312119024657,Carbon Tax Revenue,Billion USD,carbon_tax
2014,21.60156635397752,Carbon Tax Revenue,Billion USD,carbon_tax
2015,22.70780597988012,Carbon Tax Revenue,Billion USD,carbon_tax
2016,27.832279383781113,Carbon Tax Revenue,Billion USD,carbon_tax
2017,26.913948042931466,Carbon Tax Revenue,Billion USD,carbon_tax
2018,24.141951621609905,Carbon Tax Revenue,Billion USD,carbon_tax
2019,32.249822159202054,Carbon Tax Revenue,Billion USD,carbon_tax
2020,31.930480869260847,Carbon Tax Revenue,Billion USD,carbon_tax
2021,31.597034488324677,Carbon Tax Revenue,Billion USD,carbon_tax
2022,30.8564381627604,Carbon Tax Revenue,Billion USD,carbon_tax
2023,30.297345831863645,Carbon Tax Revenue,Billion USD,carbon_tax
2024,32.90670373742947,Carbon Tax Revenue,Billion USD,carbon_tax
2000,82.66245859112558,Green Bonds Issued,Billion USD,green_bonds
2001,121.53758917803827,Green Bonds Issued,Billion USD,green_bonds
2002,126.29730584816568,Green Bonds Issued,Billion USD,green_bonds
2003,80.33451734641177,Green Bonds Issued,Billion USD,green_bonds
2004,76.41147700132967,Green Bonds Issued,Billion USD,green_bonds
2005,129.22658740733613,Green Bonds Issued,Billion USD,green_bonds
2006,86.94681903311445,Green Bonds Issued,Billion USD,green_bonds
2007,164.69503142554345,Green Bonds Issued,Billion USD,green_bonds
2008,165.57192241103994,Green Bonds Issued,Billion USD,green_bonds
2009,171.01890494395272,Green Bonds Issued,Billion USD,green_bonds
2010,152.15890798199615,Green Bonds Issued,Billion USD,green_bonds
2011,230.4080031970915,Green Bonds Issued,Billion USD,green_bonds
2012,214.01897481014265,Green Bonds Issued,Billion USD,green_bonds
2013,209.90249492869137,Green Bonds Issued,Billion USD,green_bonds
2014,173.83213360155054,Green Bonds Issued,Billion USD,green_bonds
2015,274.1745528484809,Green Bonds Issued,Billion USD,green_bonds
2016,343.1675479000923,Green Bonds Issued,Billion USD,green_bonds
2017,354.8377764364361,Green Bonds Issued,Billion USD,green_bonds
2018,306.28711230241186,Green Bonds Issued,Billion USD,green_bonds
2019,316.93363818914656,Green Bonds Issued,Billion USD,green_bonds
2020,364.0632276822507,Green Bonds Issued,Billion USD,green_bonds
2021,335.04843682435126,Green Bonds Issued,Billion USD,green_bonds
2022,389.053756994584,Green Bonds Issued,Billion USD,green_bonds
2023,417.9824083515407,Green Bonds Issued,Billion USD,green_bonds
2024,446.8079967165292,Green Bonds Issued,Billion USD,green_bonds
2000,39.499229617600236,Insurance Losses (Climate),Billion USD,insurance_losses
2001,41.48163124911517,Insurance Losses (Climate),Billion USD,insurance_losses
2002,40.6100870662172,Insurance Losses (Climate),Billion USD,insurance_losses
2003,43.365598229800696,Insurance Losses (Climate),Billion USD,insurance_losses
2004,48.86760554049236,Insurance Losses (Climate),Billion USD,insurance_losses
2005,54.33682753408089,Insurance Losses (Climate),Billion USD,insurance_losses
2006,59.567923131166246,Insurance Losses (Climate),Billion USD,insurance_losses
2007,53.484105246598276,Insurance Losses (Climate),Billion USD,insurance_losses
2008,67.46344284479761,Insurance Losses (Climate),Billion USD,insurance_losses
2009,61.14438199478715,Insurance Losses (Climate),Billion USD,insurance_losses
2010,64.89316352825782,Insurance Losses (Climate),Billion USD,insurance_losses
2011,63.763941604260886,Insurance Losses (Climate),Billion USD,insurance_losses
2012,57.87879869863529,Insurance Losses (Climate),Billion USD,insurance_losses
2013,76.92022698180524,Insurance Losses (Climate),Billion USD,insurance_losses
2014,78.68421948546217,Insurance Losses (Climate),Billion USD,insurance_losses
2015,76.09336221440893,Insurance Losses (Climate),Billion USD,insurance_losses
2016,80.33495358612436,Insurance Losses (Climate),Billion USD,insurance_losses
2017,85.07969608852049,Insurance Losses (Climate),Billion USD,insurance_losses
2018,77.18727071556728,Insurance Losses (Climate),Billion USD,insurance_losses
2019,84.85473661326853,Insurance Losses (Climate),Billion USD,insurance_losses
2020,93.97132339810913,Insurance Losses (Climate),Billion USD,insurance_losses
2021,86.22855288415376,Insurance Losses (Climate),Billion USD,insurance_losses
2022,96.46778966083315,Insurance Losses (Climate),Billion USD,insurance_losses
2023,90.71709097688297,Insurance Losses (Climate),Billion USD,insurance_losses
2024,102.33214991216764,Insurance Losses (Climate),Billion USD,insurance_losses
2000,14.914460442486039,Renewable Energy Share,%,renewable_share
2001,12.323683641826776,Renewable Energy Share,%,renewable_share
2002,20.19537445069721,Renewable Energy Share,%,renewable_share
2003,16.836980215684683,Renewable Energy Share,%,renewable_share
2004,17.855394151165488,Renewable Energy Share,%,renewable_share
2005,21.481366073354263,Renewable Energy Share,%,renewable_share
2006,24.956729638628914,Renewable Energy Share,%,renewable_share
2007,20.962027634451847,Renewable Energy Share,%,renewable_share
2008,24.748031639635133,Renewable Energy Share,%,renewable_share
2009,26.82915960079337,Renewable Energy Share,%,renewable_share
2010,28.663453457431547,Renewable Energy Share,%,renewable_share
2011,28.62345973266534,Renewable Energy Share,%,renewable_share
2012,28.519133186200026,Renewable Energy Share,%,renewable_share
2013,28.613783470443074,Renewable Energy Share,%,renewable_share
2014,32.0067453193113,Renewable Energy Share,%,renewable_share
2015,30.426866371234542,Renewable Energy Share,%,renewable_share
2016,27.188758839612944,Renewable Energy Share,%,renewable_share
2017,36.4477435299784,Renewable Energy Share,%,renewable_share
2018,38.769443618606864,Renewable Energy Share,%,renewable_share
2019,32.128962154699586,Renewable Energy Share,%,renewable_share
2020,36.57664630869615,Renewable Energy Share,%,renewable_share
2021,41.68597022641248,Renewable Energy Share,%,renewable_share
2022,46.33798912730808,Renewable Energy Share,%,renewable_share
2023,42.64990489842097,Renewable Energy Share,%,renewable_share
2024,42.05279294105007,Renewable Energy Share,%,renewable_share
2000,159.92684142355807,Coal Consumption,EJ,coal_cons
2001,160.34995056765928,Coal Consumption,EJ,coal_cons
2002,159.34161432835018,Coal Consumption,EJ,coal_cons
2003,159.0803231973399,Coal Consumption,EJ,coal_cons
2004,159.0069025911272,Coal Consumption,EJ,coal_cons
2005,158.61866855669652,Coal Consumption,EJ,coal_cons
2006,158.84906812639792,Coal Consumption,EJ,coal_cons
2007,159.2498713833878,Coal Consumption,EJ,coal_cons
2008,158.5292317092464,Coal Consumption,EJ,coal_cons
2009,158.0990585991495,Coal Consumption,EJ,coal_cons
2010,157.8832754924338,Coal Consumption,EJ,coal_cons
2011,157.17472367652135,Coal Consumption,EJ,coal_cons
2012,157.95324391085884,Coal Consumption,EJ,coal_cons
2013,157.3688651211949,Coal Consumption,EJ,coal_cons
2014,157.12780803456374,Coal Consumption,EJ,coal_cons
2015,158.27724302713796,Coal Consumption,EJ,coal_cons
2016,156.9195011633463,Coal Consumption,EJ,coal_cons
2017,156.29928357996192,Coal Consumption,EJ,coal_cons
2018,156.2294569615178,Coal Consumption,EJ,coal_cons
2019,156.65937828367868,Coal Consumption,EJ,coal_cons
2020,156.0453081642151,Coal Consumption,EJ,coal_cons
2021,155.22468880867305,Coal Consumption,EJ,coal_cons
2022,155.96769157383008,Coal Consumption,EJ,coal_cons
2023,155.1327423657844,Coal Consumption,EJ,coal_cons
2024,155.949319110487,Coal Consumption,EJ,coal_cons
2000,180.21600961314292,Oil Consumption,EJ,oil_cons
2001,180.01053562086824,Oil Consumption,EJ,oil_cons
2002,180.456203272347,Oil Consumption,EJ,oil_cons
2003,180.3135711021055,Oil Consumption,EJ,oil_cons
2004,180.57055473502444,Oil Consumption,EJ,oil_cons
2005,180.59694656345889,Oil Consumption,EJ,oil_cons
2006,180.4307286690018,Oil Consumption,EJ,oil_cons
2007,180.57129003353648,Oil Consumption,EJ,oil_cons
2008,181.00599216351625,Oil Consumption,EJ,oil_cons
2009,180.8330449335787,Oil Consumption,EJ,oil_cons
2010,180.9192703073516,Oil Consumption,EJ,oil_cons
2011,180.9089754841301,Oil Consumption,EJ,oil_cons
2012,181.28471981311867,Oil Consumption,EJ,oil_cons
2013,181.71250498384865,Oil Consumption,EJ,oil_cons
2014,181.18649341714914,Oil Consumption,EJ,oil_cons
2015,181.50484389133456,Oil Consumption,EJ,oil_cons
2016,181.8824441110831,Oil Consumption,EJ,oil_cons
2017,181.68407172175085,Oil Consumption,EJ,oil_cons
2018,181.89047435924996,Oil Consumption,EJ,oil_cons
2019,181.68752129437064,Oil Consumption,EJ,oil_cons
2020,182.08566141944152,Oil Consumption,EJ,oil_cons
2021,182.0625711469991,Oil Consumption,EJ,oil_cons
2022,182.39714599913597,Oil Consumption,EJ,oil_cons
2023,182.53747721031297,Oil Consumption,EJ,oil_cons
2024,182.91791272840373,Oil Consumption,EJ,oil_cons
2000,130.34777990392814,Gas Consumption,EJ,gas_cons
2001,130.49547778994932,Gas Consumption,EJ,gas_cons
2002,130.7166305809464,Gas Consumption,EJ,gas_cons
2003,130.6881002243136,Gas Consumption,EJ,gas_cons
2004,131.403090306077,Gas Consumption,EJ,gas_cons
2005,131.3227591539166,Gas Consumption,EJ,gas_cons
2006,131.90107658576179,Gas Consumption,EJ,gas_cons
2007,132.89055852136477,Gas Consumption,EJ,gas_cons
2008,131.79607446083222,Gas Consumption,EJ,gas_cons
2009,133.3839271366774,Gas Consumption,EJ,gas_cons
2010,133.79026904040393,Gas Consumption,EJ,gas_cons
2011,133.22915888380535,Gas Consumption,EJ,gas_cons
2012,132.32688706059483,Gas Consumption,EJ,gas_cons
2013,133.53530680774335,Gas Consumption,EJ,gas_cons
2014,134.97819672793665,Gas Consumption,EJ,gas_cons
2015,134.48627916262066,Gas Consumption,EJ,gas_cons
2016,134.20041866062306,Gas Consumption,EJ,gas_cons
2017,134.79713504726305,Gas Consumption,EJ,gas_cons
2018,135.90437201590274,Gas Consumption,EJ,gas_cons
2019,136.0280401409208,Gas Consumption,EJ,gas_cons
2020,135.8566407404982,Gas Consumption,EJ,gas_cons
2021,136.0799053529112,Gas Consumption,EJ,gas_cons
2022,136.3649451105737,Gas Consumption,EJ,gas_cons
2023,136.3465538893009,Gas Consumption,EJ,gas_cons
2024,138.16922541368166,Gas Consumption,EJ,gas_cons
2000,84.74214362463093,Electricity Access Rate,%,elect_access
2001,86.37372681666041,Electricity Access Rate,%,elect_access
2002,87.01705284153796,Electricity Access Rate,%,elect_access
2003,86.99864871851837,Electricity Access Rate,%,elect_access
2004,86.25470374982555,Electricity Access Rate,%,elect_access
2005,87.32298407226929,Electricity Access Rate,%,elect_access
2006,87.38064351488727,Electricity Access Rate,%,elect_access
2007,87.07703851141589,Electricity Access Rate,%,elect_access
2008,88.45948742537729,Electricity Access Rate,%,elect_access
2009,87.65676816707216,Electricity Access Rate,%,elect_access
2010,89.95014351076925,Electricity Access Rate,%,elect_access
2011,89.02830616216129,Electricity Access Rate,%,elect_access
2012,89.96092772469827,Electricity Access Rate,%,elect_access
2013,90.42663029723691,Electricity Access Rate,%,elect_access
2014,90.39287602103673,Electricity Access Rate,%,elect_access
2015,91.46935504118022,Electricity Access Rate,%,elect_access
2016,91.02007707470199,Electricity Access Rate,%,elect_access
2017,92.49703783796579,Electricity Access Rate,%,elect_access
2018,91.1232162558026,Electricity Access Rate,%,elect_access
2019,92.70110366363713,Electricity Access Rate,%,elect_access
2020,94.55114319924662,Electricity Access Rate,%,elect_access
2021,92.59973494031554,Electricity Access Rate,%,elect_access
2022,93.25780402358012,Electricity Access Rate,%,elect_access
2023,94.61112627972713,Electricity Access Rate,%,elect_access
2024,94.74366542555167,Electricity Access Rate,%,elect_access
2000,0.5070126019854712,Carbon Intensity of GDP,kg/USD,carbon_intensity
2001,0.4997837426029533,Carbon Intensity of GDP,kg/USD,carbon_intensity
2002,0.49269442937123537,Carbon Intensity of GDP,kg/USD,carbon_intensity
2003,0.49219399683912446,Carbon Intensity of GDP,kg/USD,carbon_intensity
2004,0.46819637313857027,Carbon Intensity of GDP,kg/USD,carbon_intensity
2005,0.44517484690762915,Carbon Intensity of GDP,kg/USD,carbon_intensity
2006,0.4534514740240546,Carbon Intensity of GDP,kg/USD,carbon_intensity
2007,0.4679976386979043,Carbon Intensity of GDP,kg/USD,carbon_intensity
2008,0.4173473250723485,Carbon Intensity of GDP,kg/USD,carbon_intensity
2009,0.3905094139065872,Carbon Intensity of GDP,kg/USD,carbon_intensity
2010,0.42214161338573947,Carbon Intensity of GDP,kg/USD,carbon_intensity
2011,0.38759237672092806,Carbon Intensity of GDP,kg/USD,carbon_intensity
2012,0.3365466090797193,Carbon Intensity of GDP,kg/USD,carbon_intensity
2013,0.38694843354300845,Carbon Intensity of GDP,kg/USD,carbon_intensity
2014,0.3492934362809215,Carbon Intensity of GDP,kg/USD,carbon_intensity
2015,0.34818933435391675,Carbon Intensity of GDP,kg/USD,carbon_intensity
2016,0.34663960661138027,Carbon Intensity of GDP,kg/USD,carbon_intensity
2017,0.3338099935955813,Carbon Intensity of GDP,kg/USD,carbon_intensity
2018,0.3341890363427808,Carbon Intensity of GDP,kg/USD,carbon_intensity
2019,0.30129027258860314,Carbon Intensity of GDP,kg/USD,carbon_intensity
2020,0.31026211596352166,Carbon Intensity of GDP,kg/USD,carbon_intensity
2021,0.2848090664483217,Carbon Intensity of GDP,kg/USD,carbon_intensity
2022,0.2947762096177501,Carbon Intensity of GDP,kg/USD,carbon_intensity
2023,0.2823073496802611,Carbon Intensity of GDP,kg/USD,carbon_intensity
2024,0.2412912259591081,Carbon Intensity of GDP,kg/USD,carbon_intensity
2000,510.85982116175035,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2001,489.6403655488595,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2002,498.08057798281146,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2003,488.6728731340134,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2004,498.3818367679512,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2005,472.7653401762815,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2006,466.506832038818,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2007,464.8058039411227,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2008,456.96820217165725,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2009,462.9994190194205,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2010,433.8368939156341,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2011,434.46317580853645,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2012,429.3219707842081,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
2013,444.50307591973575,Fossil Fuel Subsidies,Billion USD,fossil_subsidies
